Sembol,Analiz_Tarihi_str,Fiyat (Son),Alis_Fiyati_AnalizGunu,Beklenen_5g_Getiri_%,Tahmini_Risk_5g,Kural_ID_5g
BMSCH,2025-10-22,17.58,17.58,10.22527849789748,9.763249426154262,combo_2
BMSTL,2025-10-22,63.25,63.25,10.22527849789748,9.763249426154262,combo_2
BORSK,2025-10-22,22.44,22.44,10.22527849789748,9.763249426154262,combo_2
BTCIM,2025-10-22,4.21,4.21,10.22527849789748,9.763249426154262,combo_2
BURCE,2025-10-22,32.22,32.22,10.22527849789748,9.763249426154262,combo_2
CEMTS,2025-10-22,10.48,10.48,10.22527849789748,9.763249426154262,combo_2
CEMZY,2025-10-22,41.0,41.0,10.22527849789748,9.763249426154262,combo_2
CGCAM,2025-10-22,35.24,35.24,10.22527849789748,9.763249426154262,combo_2
DEVA,2025-10-22,70.1,70.1,10.22527849789748,9.763249426154262,combo_2
DMSAS,2025-10-22,8.99,8.99,10.22527849789748,9.763249426154262,combo_2
DOBUR,2025-10-22,339.0,339.0,10.22527849789748,9.763249426154262,combo_2
DURKN,2025-10-22,14.95,14.95,10.22527849789748,9.763249426154262,combo_2
ECILC,2025-10-22,92.0,92.0,10.22527849789748,9.763249426154262,combo_2
ECZYT,2025-10-22,262.25,262.25,10.22527849789748,9.763249426154262,combo_2
EGPRO,2025-10-22,26.0,26.0,10.22527849789748,9.763249426154262,combo_2
EKGYO,2025-10-22,19.34,19.34,10.22527849789748,9.763249426154262,combo_2
EKOS,2025-10-22,25.1,25.1,10.22527849789748,9.763249426154262,combo_2
ENDAE,2025-10-22,15.79,15.79,10.22527849789748,9.763249426154262,combo_2
ENKAI,2025-10-22,74.6,74.6,10.22527849789748,9.763249426154262,combo_2
ENTRA,2025-10-22,10.13,10.13,10.22527849789748,9.763249426154262,combo_2
ESCAR,2025-10-22,19.99,19.99,10.22527849789748,9.763249426154262,combo_2
ESCOM,2025-10-22,3.15,3.15,10.22527849789748,9.763249426154262,combo_2
ESEN,2025-10-22,14.64,14.64,10.22527849789748,9.763249426154262,combo_2
FONET,2025-10-22,2.79,2.79,10.22527849789748,9.763249426154262,combo_2
FRIGO,2025-10-22,11.05,11.05,10.22527849789748,9.763249426154262,combo_2
GESAN,2025-10-22,43.12,43.12,10.22527849789748,9.763249426154262,combo_2
GLBMD,2025-10-22,13.87,13.87,10.22527849789748,9.763249426154262,combo_2
GSDDE,2025-10-22,9.82,9.82,10.22527849789748,9.763249426154262,combo_2
HDFGS,2025-10-22,5.12,5.12,10.22527849789748,9.763249426154262,combo_2
IDGYO,2025-10-22,3.54,3.54,10.22527849789748,9.763249426154262,combo_2
IHGZT,2025-10-22,1.73,1.73,10.22527849789748,9.763249426154262,combo_2
IMASM,2025-10-22,4.07,4.07,10.22527849789748,9.763249426154262,combo_2
INFO,2025-10-22,4.59,4.59,10.22527849789748,9.763249426154262,combo_2
IPEKE,2025-10-22,67.0,67.0,10.22527849789748,9.763249426154262,combo_2
ISDMR,2025-10-22,37.08,37.08,10.22527849789748,9.763249426154262,combo_2
ISFIN,2025-10-22,17.78,17.78,10.22527849789748,9.763249426154262,combo_2
ISGYO,2025-10-22,19.0,19.0,10.22527849789748,9.763249426154262,combo_2
ISKPL,2025-10-22,9.4,9.4,10.22527849789748,9.763249426154262,combo_2
ISSEN,2025-10-22,7.71,7.71,10.22527849789748,9.763249426154262,combo_2
KAPLM,2025-10-22,500.0,500.0,10.22527849789748,9.763249426154262,combo_2
KLRHO,2025-10-22,163.8,163.8,10.22527849789748,9.763249426154262,combo_2
KONKA,2025-10-22,50.6,50.6,10.22527849789748,9.763249426154262,combo_2
KRONT,2025-10-22,16.13,16.13,10.22527849789748,9.763249426154262,combo_2
KRPLS,2025-10-22,8.74,8.74,10.22527849789748,9.763249426154262,combo_2
KRSTL,2025-10-22,11.26,11.26,10.22527849789748,9.763249426154262,combo_2
LILAK,2025-10-22,28.4,28.4,10.22527849789748,9.763249426154262,combo_2
MARBL,2025-10-22,13.23,13.23,10.22527849789748,9.763249426154262,combo_2
MIATK,2025-10-22,38.3,38.3,10.22527849789748,9.763249426154262,combo_2
MNDTR,2025-10-22,7.61,7.61,10.22527849789748,9.763249426154262,combo_2
MTRKS,2025-10-22,29.0,29.0,10.22527849789748,9.763249426154262,combo_2
NTGAZ,2025-10-22,10.04,10.04,10.22527849789748,9.763249426154262,combo_2
NUHCM,2025-10-22,239.5,239.5,10.22527849789748,9.763249426154262,combo_2
OBASE,2025-10-22,36.2,36.2,10.22527849789748,9.763249426154262,combo_2
ODINE,2025-10-22,200.0,200.0,10.22527849789748,9.763249426154262,combo_2
OSMEN,2025-10-22,9.85,9.85,10.22527849789748,9.763249426154262,combo_2
OSTIM,2025-10-22,3.17,3.17,10.22527849789748,9.763249426154262,combo_2
OYLUM,2025-10-22,10.64,10.64,10.22527849789748,9.763249426154262,combo_2
OYYAT,2025-10-22,52.55,52.55,10.22527849789748,9.763249426154262,combo_2
OZRDN,2025-10-22,11.89,11.89,10.22527849789748,9.763249426154262,combo_2
OZYSR,2025-10-22,32.88,32.88,10.22527849789748,9.763249426154262,combo_2
PAGYO,2025-10-22,90.6,90.6,10.22527849789748,9.763249426154262,combo_2
PATEK,2025-10-22,28.24,28.24,10.22527849789748,9.763249426154262,combo_2
PINSU,2025-10-22,13.93,13.93,10.22527849789748,9.763249426154262,combo_2
PKART,2025-10-22,78.0,78.0,10.22527849789748,9.763249426154262,combo_2
PNLSN,2025-10-22,38.32,38.32,10.22527849789748,9.763249426154262,combo_2
PNSUT,2025-10-22,12.4,12.4,10.22527849789748,9.763249426154262,combo_2
PSDTC,2025-10-22,166.6,166.6,10.22527849789748,9.763249426154262,combo_2
QUAGR,2025-10-22,9.14,9.14,10.22527849789748,9.763249426154262,combo_2
RALYH,2025-10-22,189.5,189.5,10.22527849789748,9.763249426154262,combo_2
RYGYO,2025-10-22,20.1,20.1,10.22527849789748,9.763249426154262,combo_2
SELVA,2025-10-22,3.12,3.12,10.22527849789748,9.763249426154262,combo_2
SKYLP,2025-10-22,145.2,145.2,10.22527849789748,9.763249426154262,combo_2
SOKM,2025-10-22,43.1,43.1,10.22527849789748,9.763249426154262,combo_2
SURGY,2025-10-22,44.56,44.56,10.22527849789748,9.763249426154262,combo_2
TDGYO,2025-10-22,21.88,21.88,10.22527849789748,9.763249426154262,combo_2
TEKTU,2025-10-22,23.66,23.66,10.22527849789748,9.763249426154262,combo_2
THYAO,2025-10-22,288.0,288.0,10.22527849789748,9.763249426154262,combo_2
TSKB,2025-10-22,12.17,12.17,10.22527849789748,9.763249426154262,combo_2
VAKKO,2025-10-22,63.2,63.2,10.22527849789748,9.763249426154262,combo_2
YGGYO,2025-10-22,137.7,137.7,10.22527849789748,9.763249426154262,combo_2
YKSLN,2025-10-22,5.95,5.95,10.22527849789748,9.763249426154262,combo_2
